,longitude,latitude,date,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
146,-116.9905,59.08667,2019-06-16,D,-2.057896,1.8934623,284.4166,283.66086,285.6168,278.11145,273.64,5.0,0.0,0.43597448,0.40072232,0.486157,0.44527858
147,-116.0275,59.670666,2019-06-16,N,1.2877933,1.4286969,301.02344,295.19354,285.7031,274.3055,273.63168,5.111111,0.0,0.44662672,0.45716587,0.53019196,0.5426965
148,-116.3845,58.689667,2019-06-17,D,-2.2150335,1.766538,287.30627,287.0824,288.01633,279.49817,273.65228,4.777781,0.0,0.33265838,0.32161602,0.39144447,0.36547703
149,-116.9905,58.764668,2019-06-17,N,-0.38364825,4.4853754,299.8845,296.81683,289.44916,280.59973,273.65125,4.6666665,5.339235e-07,0.36429182,0.3513626,0.4316858,0.38365525
150,-111.916504,56.492664,2019-06-18,D,0.27729154,3.9665146,288.2318,288.33212,288.925,281.01578,274.3987,6.0,0.0,0.52444744,0.52084,0.56558895,0.60893935
151,-111.899506,56.105667,2019-06-18,N,2.2885036,0.89720273,288.9705,291.48096,288.55048,281.04855,274.51126,6.0,0.0003693533,0.5615247,0.5533984,0.5786546,0.62451565
152,-98.20251,53.225666,2019-06-19,D,-1.9104396,0.4073308,286.2267,285.15042,285.20728,285.00385,284.9954,0.0,0.0,0.009895244,0.011563848,0.01299013,0.013159727
153,-115.9345,58.10167,2019-06-19,N,2.9601908,-0.5612337,292.48956,290.65167,287.24768,282.0675,273.57733,2.8888872,0.0,0.22458394,0.20471376,0.27097687,0.2665466
154,-103.150505,55.770664,2019-06-20,D,-3.068301,-0.004443586,286.56873,285.27393,287.56256,283.0134,273.78668,1.0,0.0,0.11421953,0.14674482,0.1616053,0.21957058
155,-97.065506,53.37367,2019-06-20,N,-2.7529154,-0.17837429,299.53055,295.20847,286.179,273.7965,274.58585,6.0,0.0,0.4576933,0.5102096,0.5772006,0.5812271
156,-97.46651,54.015667,2019-06-21,D,-2.0752642,1.1260978,287.94247,286.4868,285.86157,273.3652,273.92734,6.0,0.0,0.4890491,0.53685594,0.5956829,0.6090537
157,-106.291504,55.6295,2019-06-21,N,-3.8581867,-0.087082244,293.0098,294.37082,290.2455,283.99707,275.2059,1.0,0.00032819458,0.12115848,0.1540485,0.15156694,0.21391551
158,-99.3465,54.82567,2019-06-22,N,-4.697525,4.456615,291.89688,291.54886,288.233,281.00568,272.9991,2.6666667,2.9984567e-06,0.22686096,0.25318828,0.29682788,0.3251104
159,-137.9185,63.543667,2019-06-23,D,0.33487967,-1.3381999,283.64825,284.33154,289.1964,283.46466,273.25552,2.0,0.0,0.18359017,0.18754505,0.21291646,0.2669477
160,-138.05951,63.555664,2019-06-23,N,-0.32143548,-1.3125864,297.76047,296.05728,289.44547,283.5854,273.27863,2.0,2.8766954e-06,0.17455433,0.1807115,0.2083839,0.26366326
161,-125.5745,60.673664,2019-06-24,D,0.5795484,-1.5307883,280.62506,280.44815,281.696,279.8215,272.20224,1.0,2.4507822e-06,0.29222748,0.2991617,0.2643998,0.2346043
162,-117.1365,58.52467,2019-06-24,N,0.42379487,-2.6374767,291.87036,291.049,287.0981,282.77188,273.8865,3.999995,0.00075844466,0.3368553,0.3004703,0.3632578,0.3197767
163,-134.44751,63.19267,2019-06-25,D,1.1997093,0.92143613,285.55533,286.7452,289.43756,283.96414,274.99838,1.0,2.0980383e-06,0.11065563,0.1027452,0.12481934,0.1793017
164,-137.8575,63.56567,2019-06-25,N,3.4830883,-0.9555166,294.95706,293.83472,288.75443,284.05573,273.3928,2.0,5.3322947e-05,0.16381094,0.17967312,0.2100147,0.26413175
165,-129.1155,62.683666,2019-06-26,D,0.44846064,-0.5851951,280.01648,281.69836,284.02478,281.35974,273.664,1.0,2.6322127e-06,0.21336232,0.19907373,0.23063143,0.2505555
166,-112.3955,59.79067,2019-06-26,N,-1.0440733,-2.3432672,296.2177,293.07803,287.911,282.06125,273.23743,2.6666667,0.0,0.23572975,0.21617429,0.24787961,0.24992126
167,-135.7285,63.237667,2019-06-27,D,-0.35695484,-0.5290324,282.6305,281.62936,287.68283,283.52588,274.20145,1.3333334,0.0,0.17857943,0.20011277,0.20453198,0.27337873
168,-131.0365,62.47067,2019-06-27,N,1.4114633,0.42696366,294.45837,294.3028,287.2455,282.95828,274.9606,1.0,1.8607233e-07,0.13011965,0.13894261,0.1335014,0.20848423
169,-110.7235,56.5645,2019-06-28,D,-2.7869904,-0.6319711,285.3506,285.47775,286.82986,282.4642,274.801,6.0,0.0,0.54996896,0.5435098,0.55981797,0.59378177
170,-118.789505,59.196667,2019-06-28,N,-0.66295236,-0.17972998,294.69534,291.39493,284.9684,280.7019,274.30228,5.3333282,3.5904508e-05,0.507737,0.48543608,0.5066257,0.47769713
171,-135.1215,62.5505,2019-06-29,D,0.27129278,0.9440293,286.5582,285.18076,287.4739,284.28104,276.20572,1.5,0.0,0.16755158,0.19875951,0.17115937,0.22816794
172,-119.8575,59.39967,2019-06-29,N,1.0416254,-3.3096292,295.8021,292.14407,286.47595,281.33585,274.46265,6.0,1.6331649e-05,0.564254,0.55823463,0.54803187,0.54312265
173,-115.343506,57.854664,2019-06-30,D,2.947245,0.4787753,284.71234,284.52853,286.2764,282.65417,274.1161,4.222219,0.0,0.43614456,0.37739083,0.39641252,0.37420064
174,-137.32849,63.342667,2019-06-30,N,2.5302703,-1.8848966,299.65158,296.78497,291.24887,284.63272,273.44955,2.0,7.822015e-05,0.18163605,0.20891619,0.23361738,0.28737044
175,-96.2755,53.117664,2019-07-01,D,2.5360498,1.3297065,289.6085,288.39212,287.73483,275.07663,273.80118,6.0,0.0,0.51974267,0.5086637,0.57451314,0.60552007
176,-101.094505,54.22067,2019-07-01,N,3.2197485,1.4891561,295.13437,294.62125,289.5574,283.87717,273.2811,3.0,0.0004995337,0.28760034,0.28050914,0.26148784,0.32682967
177,-138.78249,63.885666,2019-07-02,D,1.259251,-1.2855637,286.5078,287.45834,290.39313,285.57043,274.63635,1.6666666,0.0,0.16884069,0.18787543,0.23355132,0.29582664
178,-94.31351,52.6615,2019-07-02,N,5.208499,0.30049387,292.29132,292.49704,290.27243,284.86115,273.99316,1.5,0.0,0.20728002,0.19641946,0.23492256,0.3026146
179,-126.3845,61.3095,2019-07-03,D,-0.274011,-0.4624468,280.73535,280.10233,283.29922,281.41238,272.0754,1.0,5.7189834e-07,0.20340271,0.22044064,0.22797354,0.24212557
180,-117.31451,58.604664,2019-07-03,N,2.0372992,-4.1796,292.5404,290.2577,286.10065,283.0436,274.48325,3.999995,1.0962795e-05,0.37550744,0.3325723,0.3845819,0.34318125
181,-114.6395,57.908665,2019-07-04,D,1.5726309,-1.6897756,283.3217,283.39282,285.10413,282.81433,274.89572,4.888889,7.5677875e-05,0.5150773,0.4593608,0.47231448,0.42814344
182,-129.7135,62.14467,2019-07-04,N,2.0989206,-0.89301616,290.5882,290.73178,286.3551,282.91943,274.79123,1.0,2.2988177e-05,0.15087432,0.18044278,0.21055774,0.2344435
183,-114.7035,57.242664,2019-07-05,D,-0.36002585,-1.6345716,280.88,279.7331,283.7179,282.20676,275.11984,5.3333335,0.0,0.47919834,0.45991647,0.4380101,0.45172676
184,-99.0035,53.6435,2019-07-05,N,0.05663569,-3.058631,292.7519,293.2833,291.25412,289.7632,286.06778,1.9999847,0.0,0.15470931,0.1628672,0.18123819,0.19944485
185,-121.74451,59.37167,2019-07-06,D,-0.93165344,1.9275098,284.73178,284.46823,286.6105,282.50342,275.7917,6.0,0.0,0.553057,0.56076986,0.52001125,0.50960356
186,-107.345505,55.112667,2019-07-06,N,0.8851109,2.1007874,295.10608,291.44583,287.1002,283.249,277.6035,1.0,1.1291135e-06,0.20776713,0.22673094,0.17929113,0.21631062
187,-115.4375,57.639668,2019-07-07,D,0.9471519,-2.9575129,286.87805,286.8254,286.90332,282.18616,274.44855,3.3333282,8.068302e-06,0.39909253,0.39945936,0.3972758,0.39548892
188,-123.307495,59.5815,2019-07-07,N,-2.1999803,-0.27064818,287.66306,287.72003,287.09937,283.23627,275.94507,5.0,7.791545e-07,0.4883538,0.48963487,0.45973074,0.40658885
189,-137.4495,63.0535,2019-07-08,D,-0.553696,-1.4454802,285.25586,285.93027,290.611,285.81348,273.1768,2.0,0.0,0.17444056,0.2022232,0.22171097,0.28499255
190,-114.361496,57.037663,2019-07-08,N,1.4225813,-3.0933201,283.08774,284.3916,284.71524,282.6844,276.1988,3.0,0.00047287368,0.34747478,0.33724713,0.31378707,0.35054132
191,-137.7355,63.0715,2019-07-09,D,-0.5023867,-0.8724503,284.66388,285.3301,290.36255,285.80792,273.104,2.0,0.0,0.16033743,0.18822093,0.20761783,0.27733874
192,-138.0185,63.342667,2019-07-09,N,-0.3146899,-1.9906878,297.87653,296.4238,290.6613,286.00003,273.99792,2.0,6.733535e-08,0.14163588,0.16442798,0.19456697,0.2679555
193,-132.65248,61.79067,2019-07-10,D,0.1923288,0.5537671,280.6793,281.84332,287.0795,285.00198,277.94104,1.3333334,0.0,0.12839946,0.18029428,0.19283767,0.25584823
194,-136.9695,63.319668,2019-07-10,N,1.7584273,-0.849788,299.26715,298.25742,290.44693,285.7834,273.93472,2.0,0.0,0.14696795,0.1786994,0.21109514,0.2803316
195,-115.5755,59.768665,2019-07-11,D,2.2758133,3.5180292,282.65784,282.03333,283.88156,279.91135,273.81357,5.3333335,0.0,0.5270943,0.52792525,0.53689957,0.5442774
196,-129.50949,60.7665,2019-07-11,N,2.7258642,-0.8089385,296.01984,294.31213,288.4411,284.80923,278.1785,1.0,0.00018410565,0.15177266,0.17074414,0.1780909,0.20544334
197,-98.107506,50.183666,2019-07-12,D,1.4496398,-3.395588,290.95963,291.70166,293.52658,290.6357,282.35626,3.1111042,1.963511e-05,0.31254804,0.27024326,0.2650398,0.32164037
198,-116.9665,57.848663,2019-07-12,N,2.0078516,-1.9920597,292.63416,293.55707,289.23898,284.07718,277.42087,2.7777863,0.0028976973,0.24802685,0.23450917,0.2654995,0.2437138
199,-98.0765,53.296665,2019-07-13,D,4.494864,5.0035934,294.47623,294.77786,294.87338,294.491,293.76328,0.6666667,0.0,0.040123682,0.03868907,0.044017687,0.047012854
200,-110.6255,55.307667,2019-07-13,N,-0.5048899,-0.98612803,291.48492,291.79553,287.57578,282.5305,275.69113,6.0,0.0015828303,0.6554113,0.62786466,0.61471844,0.6092549
201,-94.205505,52.703,2019-07-14,D,1.6394708,1.8951575,292.1296,291.20087,290.20834,285.22318,275.52966,2.4444547,1.337048e-06,0.31207865,0.3052901,0.25786954,0.33584338
202,-95.9235,53.35967,2019-07-14,N,-1.1900753,-1.4839396,298.3999,297.46353,290.2191,282.2474,274.13254,6.0,0.0009754791,0.5325778,0.5096687,0.54963565,0.60862464
203,-107.9505,54.807667,2019-07-15,D,1.7688478,-2.8152897,286.93884,287.2328,288.76837,285.35242,279.103,1.0,1.8187258e-05,0.25281507,0.24391052,0.19081849,0.21425885
204,-102.0635,51.385666,2019-07-15,N,5.149244,-3.1584976,296.44446,296.13376,292.24988,286.17352,273.65854,2.2222223,4.1935873e-06,0.3026634,0.22238176,0.20547669,0.27724034
205,-114.7065,58.41567,2019-07-16,D,0.5389168,0.98789614,284.21045,282.99417,287.26306,282.8755,275.13956,4.833323,0.0,0.417412,0.4013219,0.44701043,0.41465724
206,-116.330505,58.152668,2019-07-16,N,0.30960035,1.6284739,300.18115,295.66312,289.1786,284.2409,276.9228,2.000005,4.7408266e-06,0.18129054,0.1914047,0.22112495,0.22061628
207,-116.916504,59.06767,2019-07-17,D,-1.2984139,1.9704437,284.72864,284.97375,288.68918,283.1349,275.05008,5.0,0.0,0.3729257,0.3938175,0.4586721,0.4469746
208,-116.567505,58.2705,2019-07-17,N,-0.6922156,2.1892302,299.5944,296.06262,290.12366,285.0698,277.63937,3.0000076,0.0,0.17619276,0.19364901,0.23356847,0.22441125
209,-114.958496,59.675663,2019-07-18,D,0.2952688,1.0278758,285.5234,284.24725,287.02216,279.15573,273.7853,5.3333335,0.0,0.5482004,0.5644377,0.5690153,0.56753546
210,-114.156494,58.377666,2019-07-18,N,-3.5569277,-0.7491873,297.05643,296.41275,290.6273,284.79172,276.9863,3.3333282,1.8743493e-05,0.24783766,0.2558742,0.28977904,0.29915604
211,-121.15951,60.5885,2019-07-19,D,0.19828258,0.7389677,283.62057,283.74734,288.13278,283.7396,276.12698,5.0,0.0,0.5066416,0.537601,0.5381928,0.5518248
212,-122.636505,61.201664,2019-07-19,N,0.021877512,1.1818627,298.09897,294.36246,289.1,284.31107,276.60428,3.3333333,5.153983e-06,0.45584282,0.45583287,0.43332362,0.44567442
213,-113.8095,59.5845,2019-07-20,D,0.2917103,2.6836116,282.3751,281.44662,287.66476,283.3901,273.70554,4.3333335,0.0,0.3697246,0.39331794,0.40687212,0.41360405
214,-112.9895,58.59667,2019-07-20,N,-1.2124237,0.82355136,299.35464,295.9471,289.7435,284.50665,275.72867,4.666664,0.0,0.3319777,0.35965693,0.37999463,0.3733827
215,-116.4715,59.5585,2019-07-21,D,0.088875085,3.1636665,286.84515,286.6871,289.37515,283.67014,274.8927,5.0,0.0,0.422448,0.4461926,0.48849022,0.50576645
216,-114.345505,58.9885,2019-07-21,N,1.3203518,3.3409336,300.65292,296.0954,288.49133,280.84772,274.07974,5.0,5.399488e-08,0.3972128,0.42606568,0.46675906,0.49183112
217,-112.5855,59.627666,2019-07-22,D,1.4646771,2.2878168,289.62253,289.26852,291.2321,284.24704,273.83127,2.6666667,0.0,0.24217725,0.27542952,0.27746424,0.28863084
218,-115.1695,59.643665,2019-07-22,N,-0.051873665,-0.08320391,300.3586,296.9115,289.46585,280.79697,273.9758,5.3333335,3.266381e-05,0.5100544,0.541755,0.5680456,0.5733673
219,-121.6585,61.839664,2019-07-23,D,-0.5825665,-1.3699847,288.1892,289.03333,291.2404,285.8107,277.0226,3.7777777,4.251201e-07,0.48231772,0.4344314,0.4147022,0.43559074
220,-118.2655,60.22667,2019-07-23,N,-1.4092859,-1.1734222,298.83395,296.17618,290.35413,283.5433,274.95184,5.6666665,0.000100869256,0.4927473,0.53126156,0.5409992,0.5678553
221,-119.111496,60.8555,2019-07-24,D,-1.0636191,-1.2113478,286.74747,287.23978,291.35004,285.96848,276.5315,4.25,0.0,0.3811193,0.4178909,0.412803,0.43853346
222,-129.4555,63.1035,2019-07-24,N,-1.7818127,0.6455655,290.35828,293.80127,288.11188,284.74356,279.02228,1.0,3.7476115e-05,0.1741202,0.194988,0.21527185,0.24574986
223,-112.7775,59.5315,2019-07-25,D,-2.906544,-1.9699513,289.73996,290.30496,292.2982,285.46973,273.7149,2.8333385,0.0,0.23658259,0.27431753,0.2880712,0.30011967
224,-108.8985,60.45567,2019-07-25,N,-2.4778986,-1.3719134,296.77747,294.9457,290.49203,285.15866,273.85193,1.0,0.0,0.14854063,0.1750344,0.19368143,0.22570968
225,-131.0035,66.475494,2019-07-26,D,-3.6724641,0.5573759,284.27188,285.8452,290.4854,285.18997,275.71317,6.0,0.0,0.47040096,0.49203488,0.5320386,0.5636321
226,-116.2215,60.8135,2019-07-26,N,2.5423386,-1.3261919,289.20706,291.20648,291.38214,288.61807,280.55875,0.5,0.0010646489,0.27054104,0.18213354,0.17217527,0.20460781
227,-131.6135,66.414505,2019-07-27,D,-4.246456,-0.64369506,281.5876,283.19455,288.67346,285.49567,276.36066,6.0,0.0,0.46493685,0.49439543,0.5326521,0.57243955
228,-132.53351,66.871666,2019-07-27,N,-3.504547,1.1726856,292.57303,290.37653,288.04648,285.51273,276.6827,6.0,0.0,0.42618003,0.46222508,0.50131965,0.5458012
229,-120.6745,64.19666,2019-07-28,D,-1.6068152,2.9396584,280.77173,281.03366,286.9044,283.55093,274.09344,6.0,0.0,0.60328907,0.59815216,0.6077572,0.6250194
230,-131.5175,67.190506,2019-07-28,N,-1.7791773,-0.14125519,293.53485,290.93353,287.0097,284.8549,276.94553,4.0,0.0,0.3083906,0.35266647,0.39415777,0.44404215
231,-131.91751,67.21567,2019-07-29,D,-0.026759407,-3.7239692,284.45987,285.44107,288.01517,285.36258,277.5312,3.3333333,0.0,0.27283394,0.32194462,0.37389874,0.42389056
232,-119.3115,63.851665,2019-07-29,N,-0.43396434,-0.8449847,288.23212,288.4056,286.15353,282.6328,273.96378,6.0,0.0010676492,0.65251297,0.60901815,0.6086246,0.6258644
233,-115.85249,60.411667,2019-07-30,D,1.9949654,2.0546837,283.37253,283.85294,287.69086,285.66455,276.71115,2.6666615,0.0,0.35499167,0.35272232,0.3498886,0.38039145
234,-104.7745,59.668667,2019-07-30,N,3.2547295,1.1933904,291.88693,291.30798,287.61707,284.13696,276.54547,1.0,8.771206e-06,0.21833412,0.20052707,0.20062788,0.22769761
235,-124.150505,64.00567,2019-07-31,D,-0.63487023,0.3062259,279.97702,279.1444,285.1298,284.1263,275.93213,1.8888888,0.0,0.31681135,0.31511238,0.26073954,0.29557335
236,-102.62051,53.794666,2019-07-31,N,2.095874,-2.2476943,297.66083,294.96313,290.18616,286.39563,278.3971,5.3333335,5.9808677e-05,0.547907,0.5133306,0.46451727,0.5247254
237,-128.5125,65.72167,2019-08-01,D,-0.7995347,1.7553399,285.19217,285.5943,289.38635,286.70786,279.54938,2.5555692,0.0,0.26573643,0.27612984,0.30349764,0.36174262
238,-129.3315,66.038666,2019-08-01,N,2.7787616,0.45672417,298.54013,296.27335,290.61237,287.14987,279.59222,3.3333333,0.0,0.32793894,0.35716853,0.38632157,0.43662238
239,-109.6955,58.23567,2019-08-02,D,-2.0640662,1.8389173,288.93222,288.54202,288.21756,285.10635,276.8929,1.0,0.00014049764,0.23946132,0.20944458,0.1688303,0.2098283
240,-109.2835,62.036667,2019-08-02,N,-0.30710208,0.37130457,288.20523,287.67264,286.9195,283.63458,275.80814,1.5555521,0.0018789528,0.32884058,0.20921871,0.24167617,0.26944566
241,-107.583,52.509663,2019-08-03,D,0.9691853,0.93448913,290.78293,291.01355,292.03033,287.4997,278.9862,2.1111112,0.0,0.25960332,0.26764482,0.24154991,0.26221192
242,-95.8505,53.4855,2019-08-03,N,-1.2888756,3.3366852,299.34055,297.26526,291.0634,285.5521,275.98068,6.0,0.0,0.5420458,0.5564328,0.5449442,0.6065853
243,-124.7875,57.008667,2019-08-04,D,-0.19090323,-0.058460798,281.81384,280.33633,282.6795,281.43076,278.36462,1.8888888,0.0,0.3226558,0.3287134,0.30478042,0.31916994
244,-133.69751,58.920666,2019-08-04,N,1.2532278,0.8833162,293.5243,294.6022,286.01138,283.09525,280.67307,1.0,0.0,0.13152805,0.17140426,0.20456839,0.29237315
245,-122.9515,52.531666,2019-08-05,D,1.1156034,0.9260285,282.854,282.46396,286.2183,284.53903,281.82263,2.0,0.0,0.38200936,0.3965963,0.38237587,0.36359444
246,-129.3595,56.454666,2019-08-05,N,1.1592412,0.65124667,294.16852,293.3051,287.44714,283.87277,281.2221,1.6666666,1.5712e-05,0.2547454,0.284881,0.29358009,0.30367833
247,-119.4975,49.227665,2019-08-06,D,0.38164133,-0.73542905,286.2234,284.6401,290.25287,288.0675,283.7767,2.0,0.0,0.16540408,0.19496246,0.22946453,0.3038712
248,-124.8165,52.842667,2019-08-06,N,2.0974581,-0.8482016,298.45288,293.39047,287.25665,282.9589,279.71768,2.0,0.0,0.35562205,0.3770099,0.38630304,0.37565386
249,-120.78451,50.602665,2019-08-07,D,0.42718703,0.73573464,285.68317,286.49918,290.5426,287.18286,282.6757,2.0,0.0,0.19336699,0.22853869,0.25299793,0.2809714
250,-125.043495,53.07367,2019-08-07,N,3.245321,0.4710809,298.76898,293.83575,287.91586,283.94397,280.2729,2.0,5.4844354e-06,0.33712652,0.3612404,0.37636623,0.36668596
251,-109.2305,51.68567,2019-08-08,D,-2.236011,1.1033762,285.23892,286.71402,289.6135,288.11365,280.1854,2.4444444,1.4495506e-05,0.23936483,0.2557921,0.26142836,0.25990748
252,-123.4085,51.8485,2019-08-08,N,1.9585451,0.29802468,299.2698,294.9151,289.0261,285.18616,280.68018,2.0,2.2459422e-07,0.31714627,0.34520844,0.35095927,0.34467804
253,-132.0255,57.880665,2019-08-09,D,-0.5882243,-1.1394504,275.18784,276.9367,282.6238,282.9933,279.79913,1.0,0.0,0.14900678,0.1816811,0.17713863,0.2639904
254,-129.4055,57.35167,2019-08-09,N,-1.961553,0.75482345,286.9171,288.67126,284.05887,283.85025,279.6141,1.1666666,0.0,0.21946646,0.22444387,0.20961046,0.26543468
255,-125.374504,57.01967,2019-08-10,D,-0.6731721,0.7357167,275.62564,275.49426,280.80032,282.74072,279.0203,2.0,0.0,0.37628523,0.3805715,0.33749735,0.3376277
256,-129.7855,56.72067,2019-08-10,N,-0.672851,0.93939716,286.1918,287.1756,284.75104,284.3165,281.0301,1.4444444,0.0002366502,0.24781616,0.25490895,0.26735052,0.2801019
257,-131.9265,57.869663,2019-08-11,N,-0.7233088,-0.5822039,287.92078,288.90833,284.1146,283.30478,280.55057,1.0,2.2034672e-05,0.10699834,0.1576441,0.16733377,0.25372794
258,-119.2795,56.147663,2019-08-12,N,0.35558504,0.8032012,291.76453,289.1704,285.01453,284.67786,282.1114,3.6666667,1.9321786e-07,0.4125042,0.42577687,0.4068072,0.39808634
259,-125.427,56.84667,2019-08-13,D,0.77882236,0.036617484,276.53738,278.9735,282.60056,282.19977,279.20056,2.0,1.9805436e-06,0.3732909,0.3724274,0.33665454,0.3387722
260,-115.6515,58.21167,2019-08-13,N,1.738305,0.4713865,295.9772,291.82892,286.93542,284.67285,280.64627,2.3333197,4.749398e-07,0.2791227,0.28866616,0.24856965,0.24655877
261,-126.150505,56.65167,2019-08-14,D,1.7655433,0.61265457,280.37585,280.11392,283.035,281.9735,279.01364,2.0,0.0,0.37889838,0.3905567,0.36676276,0.3807665
262,-117.4495,54.87267,2019-08-14,N,3.9740775,-0.47989294,295.96887,292.69077,287.54153,285.2223,282.6122,2.4444444,1.26700625e-05,0.41129008,0.4269061,0.42438233,0.4098729
263,-116.87949,57.966,2019-08-15,N,2.2490869,-0.024921961,290.10068,290.39575,288.80466,285.90878,282.10275,2.666665,0.0007202004,0.25917092,0.24642818,0.23346135,0.22629768
264,-132.0705,57.86067,2019-08-16,N,1.9294276,-0.34080315,286.24942,288.27527,282.99356,282.0329,279.76065,1.0,1.8737744e-07,0.12520915,0.17257026,0.17199387,0.26827165
265,-79.3035,43.154663,2019-08-17,N,3.9273157,2.220178,296.4779,296.0746,294.0415,293.0526,291.54462,1.7777642,6.225872e-06,0.16237518,0.14467321,0.14479846,0.18346167
266,-80.79,46.577667,2019-08-19,N,3.6330981,1.3202004,295.7763,295.96243,292.58292,289.19504,286.21155,1.4444444,0.0,0.23562735,0.18813473,0.1658048,0.28986335
267,-108.00751,52.47067,2019-08-20,D,2.0812552,-0.16178775,276.87854,279.4359,285.2148,286.1109,282.11832,2.0,0.0,0.2450907,0.23522311,0.24857992,0.26232398
268,-90.97849,49.36067,2019-08-20,N,4.1215787,-2.8010812,293.1732,292.78928,289.8252,288.74173,285.3668,1.0,0.0,0.23608726,0.13891369,0.13914675,0.23385413
269,-97.9125,51.083668,2019-08-22,D,-2.3860943,-0.17629732,282.29724,283.1012,288.11362,289.21548,285.42938,1.7777778,0.0,0.17070895,0.18159969,0.21146953,0.2633769
270,-92.85349,50.2315,2019-08-23,D,-1.1927992,1.859603,283.05493,280.75577,285.88394,287.92123,285.67648,2.0,0.0,0.25402227,0.25026098,0.24447833,0.28077957
271,-110.525505,55.67867,2019-08-23,N,-2.190923,4.053396,290.0657,288.23996,285.5483,284.07736,279.56213,6.0,5.914358e-06,0.6106412,0.6231979,0.6085586,0.5924454
272,-119.24149,56.001667,2019-08-24,D,2.4276512,1.9420935,282.54968,282.729,284.97574,284.7002,282.6373,4.0,0.0,0.43114242,0.43789557,0.42798343,0.41316825
273,-105.330505,53.8195,2019-08-24,N,-1.0321324,0.26594996,291.32785,289.67896,287.7213,285.91467,283.9617,1.0,1.3494513e-05,0.2764011,0.24595107,0.20933259,0.23567486
274,-75.5625,44.969666,2019-08-25,D,-1.4389176,-0.6033404,286.0776,284.45538,288.78656,290.97327,287.7621,2.7777812,0.0,0.24115235,0.2263878,0.22143218,0.34365153
275,-94.6315,51.256668,2019-08-25,N,-0.20549288,4.7470903,290.93234,291.1712,290.4967,287.05682,282.79694,1.5555556,0.0011706349,0.23707485,0.21640183,0.2281429,0.27373946
276,-119.2405,56.002666,2019-08-26,D,2.9635735,-0.48116955,278.99356,280.77402,284.54816,284.74182,282.71674,4.0,0.0,0.45272288,0.43190765,0.42671353,0.41309303
277,-137.5605,64.06467,2019-08-27,D,-0.23223203,-1.0176718,271.45016,273.22546,279.4845,279.4331,278.38977,1.3333334,0.0,0.1596339,0.16421926,0.15777773,0.22582905
278,-98.444496,49.535664,2019-08-29,D,5.366602,-4.158719,284.11493,285.25024,288.2916,288.73404,284.76453,1.9999949,7.8531497e-07,0.25217268,0.2089165,0.18548682,0.24799834
279,-116.88251,56.538666,2019-08-29,N,0.38161644,0.0613694,291.3119,287.76645,283.88348,284.0267,281.9093,3.5,3.15187e-05,0.4168532,0.41242623,0.40194383,0.34407
280,-112.862495,55.174667,2019-08-30,D,0.10424735,1.5295148,277.03915,277.74942,283.74985,284.76477,282.86218,4.3333335,4.677874e-06,0.45848057,0.46575102,0.4621601,0.43980488
281,-115.68301,58.393665,2019-08-30,N,1.8413249,0.6771963,292.5139,288.8223,284.58838,284.05627,281.31946,3.9999897,4.1176398e-05,0.3618965,0.36020502,0.28296012,0.27265334
282,-115.81451,58.333668,2019-08-31,N,-0.681578,-0.009228064,287.08337,285.88458,284.30008,284.23572,281.86725,2.3333197,4.2924203e-06,0.31521425,0.31452277,0.24183601,0.23432176
283,-138.2685,63.72667,2019-09-01,D,0.694439,0.23491271,277.8878,277.81064,282.5342,281.3637,280.25134,1.7777778,0.0,0.21317568,0.21563105,0.21406831,0.26291752
284,-129.9375,60.380665,2019-09-02,D,1.3672167,1.5476604,283.77637,282.59857,282.4206,281.7834,281.96228,1.0,0.0,0.21245033,0.22113873,0.18056248,0.19149843
285,-103.5835,53.36067,2019-09-02,N,-4.7734127,0.0012063185,282.17957,283.90524,284.38327,285.59607,283.1642,2.999988,0.0027145203,0.46405894,0.36536986,0.299201,0.33391145
286,-98.3075,49.556667,2019-09-05,D,-2.6225195,-1.5956184,287.19815,287.92355,288.70505,287.97873,285.81998,2.5555522,4.2035346e-05,0.31695855,0.2662104,0.19734332,0.25710043
287,-138.07948,63.494663,2019-09-06,D,-0.94261444,0.28596762,274.72144,274.19815,281.26892,281.08585,278.5898,2.0,0.0,0.24981816,0.22724009,0.20803815,0.26692107
288,-116.322,58.10367,2019-09-06,N,-1.8281667,0.77455735,292.1071,288.83374,284.72418,284.37872,282.4058,2.5555522,1.1914975e-05,0.32864046,0.3294595,0.24306655,0.2310589
289,-116.987495,56.931667,2019-09-07,N,-0.55049014,-3.027144,286.76947,286.55038,285.5321,284.4393,281.81177,4.333323,0.00028787495,0.49754775,0.46620232,0.43424445,0.37577382
290,-128.5185,59.56567,2019-09-08,D,-0.7589407,0.16778672,276.27252,275.6916,281.2129,282.47238,282.1999,1.8333334,0.0,0.29017755,0.30298623,0.29645628,0.2764332
291,-134.9015,60.059666,2019-09-08,N,-1.9532161,0.15269624,289.85025,288.45636,282.05994,282.1086,282.612,1.0,0.0,0.16468431,0.19265874,0.16967362,0.21907872
